"location__lat","location__lng","telephone","detail","address","uid","name","street_id"
"39.863722","116.51695","","1","北京市朝阳区垡头翠城盛园119号楼","81e3ecf665b6fd3d2efaa7f3","垡头翠成馨园-119号楼","81e3ecf665b6fd3d2efaa7f3"
"39.862569","116.516783","","1","北京市朝阳区垡头翠城盛园126号楼","4cd3564d1d253eb43686f472","垡头翠成馨园126号楼","4cd3564d1d253eb43686f472"
"39.868861","116.517483","","1","北京市朝阳区垡头西里32号楼","6807da1fadb3b7d0eddfcaea","垡头西里-32号楼","6807da1fadb3b7d0eddfcaea"
"39.867902","116.514396","","1","北京市朝阳区垡头西里三区17号楼","cd414efa0232c7b44207c184","垡头西里三区-17号楼","cd414efa0232c7b44207c184"
"39.869746","116.530224","","1","北京市朝阳区垡头北路甲8号","09483bec2f708d56931fc933","腾顺新区","09483bec2f708d56931fc933"
"39.867265","116.526197","","1","垡头东里4号","2af7d6c2caa8c6f5cc06a481","北京华德金属包装容器有限公司(铁路小区东北)","2af7d6c2caa8c6f5cc06a481"
"39.863764","116.524193","","1","北京市朝阳区","cfc27afa28b2ea947c29bddc","吉祥里小区-东门","cfc27afa28b2ea947c29bddc"
"39.870296","116.543371","","1","孛罗营村4号","3a48a9035ae808111c3894f9","孛罗公寓","3a48a9035ae808111c3894f9"
"39.871256","116.565924","","1","朝阳京沈高速路豆各庄出口（豆各庄六号院）","1fef97aca9240ff11188246d","京城雅居","1fef97aca9240ff11188246d"
"39.869125","116.566325","","1","京城雅居南门附近","f2f15ffb6fc2f9f5631c67cb","豆各庄一号院","f2f15ffb6fc2f9f5631c67cb"
"39.881271","116.454956","","1","北京市朝阳区潘家园南里25号楼","dbf4d6ee412f4b2a6ea3cc95","嘉禾园小区","dbf4d6ee412f4b2a6ea3cc95"
"39.879561","116.460144","","1","北京市朝阳区华威西里16号","550fd5f9fd056179921fc995","华威西里社区","550fd5f9fd056179921fc995"
"39.875223","116.461625","","1","北京市朝阳区弘善家园114号","6657a30b53d077bf28b97c20","弘善家园-114号楼","6657a30b53d077bf28b97c20"
"39.875269","116.460344","","1","北京市朝阳区华威南路弘善家园315号","caf2cfef652af073b5147f88","弘善家园-315号楼","caf2cfef652af073b5147f88"
"39.875437","116.461984","","1","北京市朝阳区华威南路弘善家园116号","eb1c080fa7e7941c0e3ddaab","弘善家园-116号楼","eb1c080fa7e7941c0e3ddaab"
"39.873512","116.46043","","1","北京市朝阳区弘善家园211号","3120be8a7731eb6fa2a9342a","弘善家园-211号楼","3120be8a7731eb6fa2a9342a"
"39.873148","116.46169","","1","北京市朝阳区华威南路弘善家园213号","7057e1917e9f37674f3a5985","弘善家园-213号楼","7057e1917e9f37674f3a5985"
"39.873324","116.462019","","1","北京市朝阳区华威南路弘善家园215号","2695b20544b12093b2077dee","弘善家园-215号楼","2695b20544b12093b2077dee"
"39.874278","116.460497","","1","北京市朝阳区弘善家园206号","9ae81847f3d7fb9af60e7770","弘善家园-206号楼","9ae81847f3d7fb9af60e7770"
"39.874344","116.461585","","1","北京市朝阳区华威南路弘善家园204号","391572fc24600e6aeb56fa3b","弘善家园-204号楼","391572fc24600e6aeb56fa3b"
"39.879503","116.471176","","1","北京市朝阳区松榆西里65号","a5097bfadf918c1df03cba72","松榆西里社区","a5097bfadf918c1df03cba72"
"39.874361","116.469251","(010)87312837","1","北京市朝阳区首图东路5号东三环华威桥东南角","e05a2442391dcce231870aa3","御景园","e05a2442391dcce231870aa3"
"39.873289","116.469407","(010)67641955","1","十八里店东三环弘燕路10号","a339a16f8ff60197fadc855c","德元九和大厦","a339a16f8ff60197fadc855c"
"39.872607","116.472053","(010)67353355","1","北京市朝阳区东三环十里河弘燕路","4edf9fbff0fe1394cd06a495","山水文园-西园","4edf9fbff0fe1394cd06a495"
"39.878774","116.466138","","1","东三环潘家园桥西南角200米，紧邻北京古玩城","3782b7929ab5f3240f0a7033","翌景嘉园","3782b7929ab5f3240f0a7033"
"39.875711","116.465142","","1","北京市朝阳区华威南路1～3号","bff8fa7d16e3f2a0c9213d95","华辉苑","bff8fa7d16e3f2a0c9213d95"
"39.879424","116.466218","","1","华威里临5号","9ee7cc78f2d5bf7017c90595","百环花园","9ee7cc78f2d5bf7017c90595"
"39.875149","116.473501","","1","北京朝阳区南新园中路芳华苑108号楼802","dffd631cd75ce8bc39221c95","方华苑小区","dffd631cd75ce8bc39221c95"
"39.876461","116.471209","","1","松榆南路52号院","722f1160270a4bf202294f29","汉华苑","722f1160270a4bf202294f29"
"39.875355","116.471691","(010)87318868,(010)87328858","1","朝阳区南新园西路6号（东三环华威桥东辅路出口南200米）","ff3fcc60f612593e82a12e43","香榭舍","ff3fcc60f612593e82a12e43"
"39.87526","116.476626","","1","北京市朝阳区松榆南路38号","1eeed5464a05e18cb5147fe2","美景东方小区","1eeed5464a05e18cb5147fe2"
"39.875026","116.482805","","1","北京市朝阳区南磨房乡松榆南路南新园","a5ef680fb40f2fd7b8df8f95","南新园小区","a5ef680fb40f2fd7b8df8f95"
"39.878855","116.481461","","1","北京市朝阳区松榆里4号楼","43b7e8899348476a59f6be95","松榆东里小区","43b7e8899348476a59f6be95"
"39.880087","116.476749","","1","松榆东里","b3aa435d4de6850b14764394","松榆里社区","b3aa435d4de6850b14764394"
"39.873025","116.482783","","1","弘燕路与西大望南路交叉口南200米","b7021bf8f42e32faf5e73b95","弘燕路小区","b7021bf8f42e32faf5e73b95"
"39.872557","116.479591","","1","北京市朝阳区西燕东街","fc767524af4317fa4f776e94","周庄嘉园-B区","fc767524af4317fa4f776e94"
"39.880613","116.479275","","1","北京市朝阳区松榆东里37号","7ecfb8dc2d9df8eddbd89173","松榆东里-37号楼","7ecfb8dc2d9df8eddbd89173"
"39.880143","116.481539","","1","松榆东里5号","3f4e723f45eef3b0922ca384","松榆东里-5号楼","3f4e723f45eef3b0922ca384"
"39.877488","116.478418","","1","北京市朝阳区松榆里18号","a8a14aff0bed53c52e473376","松榆里-18号楼","a8a14aff0bed53c52e473376"
"39.873975","116.476109","","1","北京市朝阳区松榆南路38号院16号","ba7e12f89d7c07769c09f7f2","松榆南路38号院16号楼","ba7e12f89d7c07769c09f7f2"
"39.875338","116.486291","","1","双龙南里207","81d6a5094af6ce406f20b995","双龙南里小区","81d6a5094af6ce406f20b995"
"39.875157","116.488731","","1","朝阳区南磨房(近工业大学)","90d729a53d8142b4077ce896","双龙小区","90d729a53d8142b4077ce896"
"39.876078","116.484272","","1","北京市朝阳区双龙南里204号楼","a568a4e35c8b1137f423106a","双龙南里-204号楼","a568a4e35c8b1137f423106a"
"39.873949","116.48481","","1","弘燕东路双龙南里小区西区(南门)附近","e9ba8f421225567026d2bbf1","双龙南里西区-218号楼","e9ba8f421225567026d2bbf1"
"39.874624","116.484817","","1","弘燕东路双龙南里小区西区(南门)附近","0bacb447012725d1f7b916e8","双龙南里-216号楼","0bacb447012725d1f7b916e8"
"39.875949","116.485959","","1","双龙南里小区西区附近","e5f7e8cf1c503343d1f49ee8","双龙南里-210号楼","e5f7e8cf1c503343d1f49ee8"
"39.876594","116.48491","","1","北京市朝阳区双龙南里205号楼","ead0dd213ebb6d67f82d6148","双龙南里西区-205号楼","ead0dd213ebb6d67f82d6148"
"39.874628","116.487689","","1","北杨庄路双龙南里小区西区(东二门)附近","2b005a7e52ec364f5e17c3a1","双龙南里西区-228号楼","2b005a7e52ec364f5e17c3a1"
"39.875356","116.486574","","1","北京市朝阳区双龙南里207号","e6ec84b368e147389122e05c","双龙南里-西区","e6ec84b368e147389122e05c"
"39.874254","116.486288","","1","北京市朝阳区双龙南里220号楼","712b2c714732461904fef541","双龙南里西区-220号楼","712b2c714732461904fef541"
"39.880915","116.501994","","1","北京市朝阳区东四环四方桥东北角","28e700f1e0f7c201085cb395","世纪东方嘉园","28e700f1e0f7c201085cb395"
"39.88081","116.498965","","1","北京市朝阳区世纪东方嘉园南区202号楼","cccf3c2d42c3c46f82a12e71","世纪东方嘉园-202号楼","cccf3c2d42c3c46f82a12e71"
"39.878819","116.501366","","1","北京市朝阳区世纪东方嘉园208号楼","bd8181c11fc4dae40c0a7096","世纪东方嘉园-208号楼","bd8181c11fc4dae40c0a7096"
"39.881418","116.502004","","1","北京市朝阳区世纪东方嘉园南区209号楼","7fcb1d22b9761491b35c6af8","世纪东方嘉园-209号楼","7fcb1d22b9761491b35c6af8"
"39.878937","116.501308","","1","北京市朝阳区东四环中路18-1号","eef2d528bd1f46a43be4a6f8","远景","eef2d528bd1f46a43be4a6f8"
"39.873732","116.509488","(010)67379999","1","北京市朝阳区金蝉北路","dffd631c857db6bd39221cb5","华侨城","dffd631c857db6bd39221cb5"
"39.880793","116.504456","","1","朝阳京沈与东四环交界东北处四方桥东欢乐谷的北侧","befdb29252675d9f871541cd","紫南家园小区","befdb29252675d9f871541cd"
"39.874532","116.509832","","1","北京市朝阳区金蝉北路","c8e8f633b264766caa0dd896","北京华侨城A区-1号院","c8e8f633b264766caa0dd896"
"39.873011","116.512785","(010)67365131","1","朝阳东金蝉里22号院2-11","3e09cc5e3e757a9e05fef57a","格林莱雅","3e09cc5e3e757a9e05fef57a"
"39.873372","116.509172","","1","北京市朝阳区金蝉北路","996053cc7ccca6900aa8d4f5","金蝉欢乐园2号院","996053cc7ccca6900aa8d4f5"
"39.87244","116.514118","","1","北京市朝阳区金蝉里20号楼","14ecd9a326a34610ebe582c7","金蝉里-20号楼","14ecd9a326a34610ebe582c7"
"39.873033","116.51091","","1","北京市朝阳区北京华侨城A区2号院8号楼","3a6866c412dbffceda2f283a","北京华侨城A区2号院-8号楼","3a6866c412dbffceda2f283a"
"39.873926","116.509722","","1","北京市朝阳区金蝉北路","3aebdb60adc395934251c016","金蝉欢乐园1号院","3aebdb60adc395934251c016"
"39.873552","116.509871","","1","厚金路与金蝉北路交叉口西150米","63dda82891194672eaf853d7","金蝉欢乐园","63dda82891194672eaf853d7"
"39.875636","116.512746","","1","北京市朝阳区金蝉北里11号楼","118776f1d5554ca488f15d35","金蝉北里-11号楼","118776f1d5554ca488f15d35"
"39.874785","116.514235","","1","北京市朝阳区金蝉北里11号楼","709d084d19db3f1c077ce8d3","北京焦化厂金蝉北里小区","709d084d19db3f1c077ce8d3"
"39.874161","116.518211","","1","北京市朝阳区欢乐谷垡头华侨城金蝉北里","1cea15a9d51e0ec506fef596","垡头北里小区","1cea15a9d51e0ec506fef596"
"39.873361","116.514258","","1","北京市朝阳区金蝉里19号楼","1b66bbce6b0ba3f2740269b3","金蝉里-19号楼","1b66bbce6b0ba3f2740269b3"
"39.875624","116.516285","","1","金蝉北里21号院8","48eb0058d52fd3d12ee67bb5","金蝉北里-21号院","48eb0058d52fd3d12ee67bb5"
"39.872923","116.515619","","1","北京市朝阳区垡头街与金蝉路交汇处","f02d8e146383ae455f0d0296","垡头西里-二区","f02d8e146383ae455f0d0296"
"39.873104","116.518865","","1","垡头西里一区","82e7c28ad7516f1f8bb988b6","垡头西里-一区","82e7c28ad7516f1f8bb988b6"
"39.874345","116.515089","","1","北京市朝阳区金蝉北里16号楼","a6d18a3171291c32ad080f73","金蝉北里-16号楼","a6d18a3171291c32ad080f73"
"39.873951","116.515096","","1","北京市朝阳区金蝉北里15号楼","3570d26527cc34b911882464","金蝉北里-15号楼","3570d26527cc34b911882464"
"39.873333","116.517387","","1","北京市朝阳区","18692bca258355b0018972db","垡头西里一区-7号楼","18692bca258355b0018972db"
"39.872471","116.517398","","1","北京市朝阳区垡头西里一区11号楼","8ab829e5e64227368936ee80","垡头西里一区-11号楼","8ab829e5e64227368936ee80"
"39.876749","116.538992","(010)67372065","1","北京市朝阳区王四营42号","0bce0e8d0ea98370b6f42f5f","尚东公寓","0bce0e8d0ea98370b6f42f5f"
"39.877973","116.538447","","1","北京市朝阳区若邻宾馆D幢","2cf24d7d39b515d0715e80c5","北京若邻宾馆-D幢","2cf24d7d39b515d0715e80c5"
"39.877687","116.538711","","1","北京市朝阳区若邻宾馆A幢","98aece9c9d97749b2fb96d83","北京若邻宾馆-B幢","98aece9c9d97749b2fb96d83"
"39.879082","116.559621","(010)87393933","1","北京市朝阳区白鹿司路5号","e6ee2fd277a51d482a11d196","柏阳景园","e6ee2fd277a51d482a11d196"
"39.877212","116.562052","","1","北京市朝阳区东五环与京沈高速路交汇处(五方桥)东北角","da026bd1962f9a9f51e5c59c","海棠公社","da026bd1962f9a9f51e5c59c"
